Date,Time,Gender,Device,Activity
7/26/14,10:47 PM,male,desktop,1
7/26/14,10:48 PM,female,mobile,1
7/26/14,11:00 PM,male,mobile,1
7/26/14,11:10 PM,male,mobile,1
7/26/14,11:14 PM,male,mobile,0
7/26/14,11:18 PM,male,desktop,0
7/26/14,11:23 PM,female,desktop,0
7/26/14,11:26 PM,male,desktop,0
7/26/14,11:34 PM,female,mobile,1
7/26/14,11:39 PM,female,mobile,1
7/26/14,11:39 PM,female,tablet,0
7/26/14,11:40 PM,female,mobile,1
7/26/14,11:47 PM,female,desktop,1
7/26/14,11:51 PM,male,desktop,1
7/26/14,11:58 PM,male,tablet,0
7/27/14,12:01 AM,female,desktop,0
7/27/14,12:01 AM,female,tablet,1
7/27/14,12:07 AM,male,mobile,1
7/27/14,12:10 AM,female,mobile,1
7/27/14,12:10 AM,female,tablet,0
7/27/14,12:15 AM,male,mobile,0
7/27/14,12:15 AM,female,desktop,0
7/27/14,12:15 AM,female,desktop,0
7/27/14,12:23 AM,female,tablet,0
7/27/14,12:26 AM,female,desktop,1
7/27/14,12:30 AM,male,desktop,0
7/27/14,12:34 AM,female,desktop,0
7/27/14,12:37 AM,male,tablet,1
7/27/14,12:59 AM,female,tablet,0
7/27/14,1:02 AM,female,mobile,1
7/27/14,1:03 AM,male,mobile,1
7/27/14,1:24 AM,female,tablet,0
7/27/14,1:25 AM,male,mobile,1
7/27/14,1:30 AM,female,mobile,1
7/27/14,1:56 AM,male,tablet,1
7/27/14,2:01 AM,male,tablet,0
7/27/14,2:03 AM,female,tablet,1
7/27/14,2:05 AM,male,tablet,0
7/27/14,2:06 AM,female,tablet,0
7/27/14,2:07 AM,male,desktop,1
7/27/14,2:09 AM,female,mobile,1
7/27/14,2:10 AM,female,mobile,1
7/27/14,2:16 AM,male,tablet,1
7/27/14,2:19 AM,female,tablet,1
7/27/14,2:26 AM,male,desktop,1
7/27/14,2:28 AM,male,desktop,1
7/27/14,2:44 AM,male,mobile,0
7/27/14,2:44 AM,female,desktop,1
7/27/14,2:56 AM,female,tablet,0
7/27/14,2:56 AM,female,desktop,1
7/27/14,3:09 AM,male,tablet,1
7/27/14,3:15 AM,female,mobile,1
7/27/14,3:19 AM,male,tablet,1
7/27/14,3:23 AM,female,mobile,0
7/27/14,3:35 AM,male,desktop,0
7/27/14,3:39 AM,male,tablet,0
7/27/14,3:42 AM,male,tablet,0
7/27/14,3:56 AM,male,desktop,1
7/27/14,3:57 AM,male,mobile,1
7/27/14,4:01 AM,male,desktop,0
7/27/14,4:04 AM,female,mobile,1
7/27/14,4:07 AM,male,tablet,1
7/27/14,4:10 AM,female,desktop,1
7/27/14,4:14 AM,female,desktop,0
7/27/14,4:19 AM,male,tablet,1
7/27/14,4:24 AM,female,desktop,0
7/27/14,4:24 AM,male,mobile,0
7/27/14,4:28 AM,female,tablet,1
7/27/14,4:32 AM,female,tablet,1
7/27/14,4:36 AM,female,desktop,1
7/27/14,4:37 AM,female,desktop,0
7/27/14,4:40 AM,female,tablet,0
7/27/14,4:43 AM,male,desktop,1
7/27/14,4:48 AM,female,desktop,0
7/27/14,4:54 AM,male,mobile,0
7/27/14,4:54 AM,female,mobile,0
7/27/14,5:00 AM,male,tablet,0
7/27/14,5:01 AM,male,desktop,1
7/27/14,5:07 AM,male,tablet,0
7/27/14,5:08 AM,male,tablet,1
7/27/14,5:12 AM,female,mobile,1
7/27/14,5:15 AM,male,tablet,0
7/27/14,5:23 AM,female,desktop,1
7/27/14,5:31 AM,female,desktop,0
7/27/14,5:38 AM,male,mobile,1
7/27/14,5:59 AM,female,desktop,0
7/27/14,6:05 AM,male,tablet,1
7/27/14,6:05 AM,female,tablet,1
7/27/14,6:06 AM,female,mobile,0
7/27/14,6:11 AM,male,mobile,1
7/27/14,6:13 AM,male,mobile,1
7/27/14,6:18 AM,male,tablet,0
7/27/14,6:26 AM,female,desktop,0
7/27/14,6:39 AM,female,mobile,1
7/27/14,6:44 AM,male,desktop,1
7/27/14,6:51 AM,male,tablet,0
7/27/14,7:04 AM,male,desktop,0
7/27/14,7:09 AM,male,tablet,0
7/27/14,7:10 AM,female,desktop,0
7/27/14,7:12 AM,male,tablet,0
7/27/14,7:14 AM,male,tablet,0
7/27/14,7:22 AM,female,desktop,1
7/27/14,7:31 AM,male,tablet,0
7/27/14,7:32 AM,male,desktop,1
7/27/14,7:39 AM,male,tablet,1
7/27/14,7:45 AM,female,desktop,1
7/27/14,7:46 AM,female,desktop,1
7/27/14,7:49 AM,male,desktop,1
7/27/14,7:50 AM,male,mobile,0
7/27/14,7:50 AM,female,tablet,1
7/27/14,7:54 AM,male,desktop,1
7/27/14,8:00 AM,female,mobile,1
7/27/14,8:04 AM,female,mobile,1
7/27/14,8:06 AM,male,tablet,0
7/27/14,8:06 AM,female,tablet,0
7/27/14,8:13 AM,female,mobile,1
7/27/14,8:15 AM,male,mobile,0
7/27/14,8:17 AM,male,mobile,0
7/27/14,8:24 AM,female,tablet,0
7/27/14,8:30 AM,female,tablet,1
7/27/14,8:32 AM,female,mobile,0
7/27/14,8:36 AM,female,tablet,1
7/27/14,8:45 AM,female,desktop,0
7/27/14,8:46 AM,male,tablet,1
7/27/14,8:49 AM,male,mobile,0
7/27/14,9:03 AM,male,desktop,0
7/27/14,9:06 AM,male,desktop,1
7/27/14,9:11 AM,female,desktop,1
7/27/14,9:12 AM,male,desktop,1
7/27/14,9:13 AM,male,mobile,0
7/27/14,9:30 AM,male,desktop,0
7/27/14,9:32 AM,female,mobile,1
7/27/14,9:34 AM,male,tablet,0
7/27/14,9:46 AM,female,tablet,0
7/27/14,9:55 AM,male,tablet,0
7/27/14,9:55 AM,male,tablet,1
7/27/14,10:01 AM,male,tablet,1
7/27/14,10:10 AM,male,desktop,1
7/27/14,10:11 AM,male,mobile,1
7/27/14,10:14 AM,female,tablet,1
7/27/14,10:16 AM,male,tablet,0
7/27/14,10:41 AM,male,desktop,1
7/27/14,10:51 AM,female,mobile,1
7/27/14,10:53 AM,male,mobile,0
7/27/14,10:55 AM,female,desktop,0
7/27/14,10:58 AM,female,mobile,1
7/27/14,11:00 AM,male,tablet,1
7/27/14,11:02 AM,female,mobile,0
7/27/14,11:03 AM,male,tablet,0
7/27/14,11:06 AM,female,desktop,1
7/27/14,11:10 AM,male,desktop,0
7/27/14,11:10 AM,male,tablet,0
7/27/14,11:11 AM,male,mobile,0
7/27/14,11:15 AM,female,desktop,0
7/27/14,11:16 AM,male,tablet,0
7/27/14,11:17 AM,female,desktop,0
7/27/14,11:17 AM,male,mobile,1
7/27/14,11:37 AM,female,desktop,1
7/27/14,11:40 AM,male,mobile,1
7/27/14,11:40 AM,male,desktop,1
7/27/14,11:42 AM,female,mobile,1
7/27/14,11:43 AM,male,mobile,1
7/27/14,11:50 AM,female,tablet,1
7/27/14,12:01 PM,female,desktop,0
7/27/14,12:14 PM,female,mobile,1
7/27/14,12:23 PM,male,tablet,0
7/27/14,12:31 PM,male,mobile,0
7/27/14,12:39 PM,male,tablet,0
7/27/14,12:43 PM,female,desktop,0
7/27/14,12:46 PM,male,tablet,1
7/27/14,12:47 PM,female,mobile,0
7/27/14,12:50 PM,female,desktop,0
7/27/14,12:53 PM,male,tablet,0
7/27/14,12:54 PM,female,tablet,0
7/27/14,12:54 PM,female,desktop,0
7/27/14,1:03 PM,male,tablet,1
7/27/14,1:05 PM,male,desktop,1
7/27/14,1:07 PM,female,tablet,1
7/27/14,1:16 PM,female,tablet,0
7/27/14,1:20 PM,female,tablet,0
7/27/14,1:33 PM,female,tablet,1
7/27/14,1:42 PM,male,mobile,0
7/27/14,1:43 PM,male,desktop,0
7/27/14,1:48 PM,female,mobile,1
7/27/14,1:56 PM,male,mobile,0
7/27/14,1:59 PM,male,mobile,0
7/27/14,2:07 PM,female,mobile,1
7/27/14,2:17 PM,male,desktop,1
7/27/14,2:21 PM,male,tablet,0
7/27/14,2:21 PM,female,desktop,0
7/27/14,2:22 PM,female,tablet,0
7/27/14,2:27 PM,male,tablet,0
7/27/14,2:27 PM,female,tablet,0
7/27/14,2:40 PM,female,mobile,0
7/27/14,2:47 PM,male,mobile,0
7/27/14,2:47 PM,female,desktop,1
7/27/14,2:48 PM,female,mobile,0
7/27/14,2:50 PM,female,mobile,1
7/27/14,2:55 PM,male,mobile,1
7/27/14,2:59 PM,female,tablet,0
7/27/14,2:59 PM,female,desktop,1
7/27/14,3:02 PM,male,tablet,0
7/27/14,3:34 PM,male,tablet,0
7/27/14,3:39 PM,male,desktop,1
7/27/14,3:39 PM,male,desktop,0
7/27/14,3:41 PM,male,tablet,1
7/27/14,3:43 PM,female,mobile,1
7/27/14,3:45 PM,female,tablet,0
7/27/14,3:56 PM,male,tablet,1
7/27/14,4:10 PM,female,tablet,1
7/27/14,4:27 PM,female,mobile,1
7/27/14,4:45 PM,male,desktop,0
7/27/14,4:51 PM,female,mobile,1
7/27/14,4:52 PM,female,desktop,1
7/27/14,4:53 PM,female,desktop,1
7/27/14,4:56 PM,female,desktop,1
7/27/14,4:59 PM,male,tablet,0
7/27/14,5:09 PM,female,mobile,1
7/27/14,5:15 PM,male,desktop,0
7/27/14,5:19 PM,male,mobile,0
7/27/14,5:50 PM,female,mobile,0
7/27/14,5:55 PM,female,desktop,0
7/27/14,5:59 PM,female,desktop,0
7/27/14,6:09 PM,male,tablet,1
7/27/14,6:21 PM,female,mobile,1
7/27/14,6:26 PM,male,mobile,0
7/27/14,6:44 PM,female,desktop,0
7/27/14,6:45 PM,female,tablet,1
7/27/14,6:48 PM,female,tablet,0
7/27/14,6:49 PM,male,mobile,1
7/27/14,6:52 PM,male,mobile,1
7/27/14,6:58 PM,female,desktop,0
7/27/14,6:58 PM,male,tablet,1
7/27/14,7:04 PM,male,desktop,0
7/27/14,7:08 PM,female,desktop,0
7/27/14,7:20 PM,female,mobile,1
7/27/14,7:22 PM,male,tablet,1
7/27/14,7:25 PM,female,desktop,0
7/27/14,7:27 PM,male,mobile,1
7/27/14,7:27 PM,female,tablet,0
7/27/14,7:32 PM,male,tablet,1
7/27/14,7:50 PM,male,tablet,1
7/27/14,7:54 PM,male,tablet,0
7/27/14,7:57 PM,male,mobile,1
7/27/14,8:00 PM,female,tablet,0
7/27/14,8:07 PM,male,mobile,0
7/27/14,8:10 PM,male,tablet,0
7/27/14,8:11 PM,male,mobile,1
7/27/14,8:30 PM,female,mobile,1
7/27/14,8:36 PM,female,desktop,1
7/27/14,8:38 PM,male,tablet,1
7/27/14,8:38 PM,female,tablet,1
7/27/14,8:44 PM,male,mobile,1
7/27/14,8:47 PM,male,desktop,1
7/27/14,9:05 PM,female,tablet,1
7/27/14,9:32 PM,male,mobile,0
7/27/14,9:43 PM,female,tablet,0
7/27/14,9:50 PM,male,tablet,0
7/27/14,9:54 PM,female,mobile,0
7/27/14,10:04 PM,female,desktop,0
7/27/14,10:10 PM,male,tablet,1
7/27/14,10:12 PM,male,desktop,1
7/27/14,10:14 PM,female,tablet,0
7/27/14,10:15 PM,male,tablet,1
7/27/14,10:18 PM,male,mobile,1
7/27/14,10:19 PM,female,mobile,0
7/27/14,10:20 PM,female,tablet,0
7/27/14,10:21 PM,female,mobile,0
7/27/14,10:50 PM,female,tablet,0
7/27/14,10:51 PM,male,tablet,0
7/27/14,10:51 PM,male,mobile,0
7/27/14,10:53 PM,female,tablet,1
7/27/14,10:56 PM,female,desktop,1
7/27/14,11:07 PM,female,desktop,1
7/27/14,11:14 PM,female,tablet,1
7/27/14,11:22 PM,female,mobile,0
7/27/14,11:24 PM,male,mobile,1
7/27/14,11:46 PM,male,tablet,0
7/28/14,12:00 AM,female,desktop,0
7/28/14,12:01 AM,male,desktop,0
7/28/14,12:01 AM,male,tablet,0
7/28/14,12:04 AM,male,desktop,0
7/28/14,12:17 AM,male,tablet,1
7/28/14,12:18 AM,female,tablet,0
7/28/14,12:27 AM,female,tablet,0
7/28/14,12:29 AM,female,mobile,0
7/28/14,12:30 AM,female,tablet,1
7/28/14,12:37 AM,male,mobile,1
7/28/14,12:38 AM,male,desktop,1
7/28/14,12:40 AM,female,tablet,1
7/28/14,12:43 AM,female,desktop,1
7/28/14,12:46 AM,female,desktop,0
7/28/14,12:49 AM,female,mobile,0
7/28/14,12:55 AM,female,tablet,1
7/28/14,12:55 AM,female,desktop,1
7/28/14,12:57 AM,female,tablet,1
7/28/14,1:00 AM,female,mobile,0
7/28/14,1:08 AM,male,tablet,1
7/28/14,1:08 AM,male,desktop,1
7/28/14,1:08 AM,male,tablet,1
7/28/14,1:09 AM,male,tablet,1
7/28/14,1:13 AM,male,tablet,0
7/28/14,1:14 AM,male,desktop,0
7/28/14,1:16 AM,female,tablet,1
7/28/14,1:19 AM,female,desktop,0
7/28/14,1:32 AM,female,mobile,0
7/28/14,1:38 AM,female,mobile,1
7/28/14,1:47 AM,male,desktop,1
7/28/14,1:52 AM,female,desktop,1
7/28/14,2:00 AM,male,mobile,0
7/28/14,2:00 AM,male,mobile,1
7/28/14,2:25 AM,female,desktop,0
7/28/14,2:30 AM,female,mobile,0
7/28/14,2:39 AM,female,mobile,1
7/28/14,2:43 AM,female,desktop,0
7/28/14,2:44 AM,male,tablet,1
7/28/14,2:46 AM,male,desktop,1
7/28/14,2:51 AM,male,desktop,1
7/28/14,2:57 AM,female,desktop,1
7/28/14,2:57 AM,male,tablet,0
7/28/14,3:00 AM,male,tablet,1
7/28/14,3:02 AM,male,mobile,0
7/28/14,3:11 AM,male,mobile,1
7/28/14,3:16 AM,male,desktop,0
7/28/14,3:21 AM,male,mobile,0
7/28/14,3:21 AM,male,mobile,1
7/28/14,3:31 AM,male,desktop,1
7/28/14,3:32 AM,female,tablet,0
7/28/14,3:46 AM,male,tablet,1
7/28/14,3:58 AM,female,desktop,0
7/28/14,3:59 AM,female,tablet,1
7/28/14,4:01 AM,female,mobile,1
7/28/14,4:05 AM,female,tablet,0
7/28/14,4:09 AM,female,tablet,1
7/28/14,4:10 AM,male,mobile,1
7/28/14,4:11 AM,male,mobile,0
7/28/14,4:12 AM,male,mobile,0
7/28/14,4:13 AM,female,mobile,1
7/28/14,4:16 AM,male,tablet,0
7/28/14,4:17 AM,male,desktop,1
7/28/14,4:18 AM,female,mobile,1
7/28/14,4:28 AM,male,mobile,0
7/28/14,4:29 AM,female,mobile,1
7/28/14,4:30 AM,male,desktop,1
7/28/14,4:36 AM,female,tablet,0
7/28/14,4:45 AM,female,desktop,0
7/28/14,4:50 AM,female,desktop,1
7/28/14,4:52 AM,male,mobile,0
7/28/14,5:00 AM,male,mobile,0
7/28/14,5:02 AM,male,desktop,0
7/28/14,5:10 AM,male,tablet,1
7/28/14,5:14 AM,male,tablet,1
7/28/14,5:14 AM,male,tablet,0
7/28/14,5:18 AM,female,desktop,0
7/28/14,5:20 AM,male,mobile,1
7/28/14,5:21 AM,female,desktop,1
7/28/14,5:21 AM,male,mobile,0
7/28/14,5:23 AM,male,tablet,1
7/28/14,5:30 AM,female,mobile,0
7/28/14,5:38 AM,female,tablet,1
7/28/14,5:42 AM,male,mobile,1
7/28/14,5:44 AM,male,mobile,1
7/28/14,5:58 AM,male,tablet,0
7/28/14,6:00 AM,male,mobile,0
7/28/14,6:00 AM,female,mobile,0
7/28/14,6:03 AM,female,mobile,0
7/28/14,6:06 AM,female,tablet,0
7/28/14,6:09 AM,female,desktop,1
7/28/14,6:18 AM,female,tablet,1
7/28/14,6:20 AM,female,mobile,0
7/28/14,6:21 AM,female,desktop,0
7/28/14,6:28 AM,female,tablet,0
7/28/14,6:44 AM,female,mobile,1
7/28/14,6:44 AM,male,desktop,1
7/28/14,6:47 AM,male,mobile,1
7/28/14,6:49 AM,male,tablet,1
7/28/14,7:03 AM,female,mobile,1
7/28/14,7:16 AM,male,desktop,1
7/28/14,7:28 AM,female,mobile,1
7/28/14,7:30 AM,male,desktop,1
7/28/14,7:40 AM,female,mobile,1
7/28/14,7:48 AM,male,tablet,0
7/28/14,7:54 AM,female,mobile,1
7/28/14,7:57 AM,male,mobile,1
7/28/14,7:57 AM,female,tablet,0
7/28/14,8:02 AM,male,desktop,0
7/28/14,8:22 AM,male,desktop,0
7/28/14,8:26 AM,female,desktop,1
7/28/14,8:26 AM,female,tablet,0
7/28/14,8:29 AM,male,desktop,0
7/28/14,8:35 AM,female,tablet,0
7/28/14,8:50 AM,male,desktop,1
7/28/14,8:54 AM,female,tablet,1
7/28/14,8:56 AM,female,tablet,1
7/28/14,8:58 AM,male,tablet,1
7/28/14,9:04 AM,female,mobile,0
7/28/14,9:07 AM,male,desktop,0
7/28/14,9:09 AM,male,desktop,1
7/28/14,9:09 AM,male,desktop,0
7/28/14,9:16 AM,female,desktop,1
7/28/14,9:28 AM,female,desktop,1
7/28/14,9:30 AM,female,mobile,1
7/28/14,9:32 AM,male,desktop,0
7/28/14,9:34 AM,female,mobile,1
7/28/14,9:53 AM,male,desktop,0
7/28/14,9:58 AM,male,mobile,0
7/28/14,9:58 AM,female,desktop,1
7/28/14,9:59 AM,male,desktop,0
7/28/14,10:11 AM,male,tablet,0
7/28/14,10:13 AM,female,tablet,0
7/28/14,10:13 AM,male,desktop,1
7/28/14,10:30 AM,male,tablet,0
7/28/14,10:37 AM,female,mobile,0
7/28/14,10:38 AM,male,mobile,0
7/28/14,10:40 AM,female,tablet,1
7/28/14,10:47 AM,male,desktop,0
7/28/14,10:54 AM,male,mobile,0
7/28/14,10:57 AM,male,mobile,1
7/28/14,10:57 AM,female,desktop,0
7/28/14,11:09 AM,male,desktop,1
7/28/14,11:19 AM,female,desktop,0
7/28/14,11:23 AM,female,mobile,0
7/28/14,11:28 AM,male,desktop,0
7/28/14,11:31 AM,male,mobile,0
7/28/14,11:32 AM,female,desktop,1
7/28/14,11:46 AM,male,tablet,1
7/28/14,11:47 AM,male,mobile,1
7/28/14,11:52 AM,female,tablet,1
7/28/14,11:58 AM,female,mobile,0
7/28/14,12:00 PM,female,mobile,1
7/28/14,12:06 PM,male,mobile,0
7/28/14,12:08 PM,male,desktop,0
7/28/14,12:14 PM,female,tablet,0
7/28/14,12:48 PM,female,desktop,0
7/28/14,12:51 PM,female,mobile,1
7/28/14,12:51 PM,male,tablet,1
7/28/14,12:59 PM,female,desktop,1
7/28/14,1:03 PM,male,tablet,1
7/28/14,1:05 PM,male,desktop,1
7/28/14,1:06 PM,female,desktop,0
7/28/14,1:11 PM,female,desktop,1
7/28/14,1:11 PM,male,desktop,1
7/28/14,1:30 PM,male,desktop,0
7/28/14,1:47 PM,female,mobile,1
7/28/14,1:52 PM,male,mobile,1
7/28/14,1:55 PM,female,mobile,1
7/28/14,2:13 PM,female,tablet,1
7/28/14,2:37 PM,female,desktop,0
7/28/14,2:41 PM,female,mobile,0
7/28/14,2:43 PM,male,desktop,0
7/28/14,2:47 PM,male,mobile,1
7/28/14,2:59 PM,male,desktop,0
7/28/14,3:05 PM,female,mobile,0
7/28/14,3:14 PM,male,desktop,0
7/28/14,3:15 PM,female,mobile,0
7/28/14,3:43 PM,male,desktop,0
7/28/14,3:48 PM,female,mobile,0
7/28/14,3:51 PM,male,desktop,1
7/28/14,3:56 PM,male,desktop,1
7/28/14,3:57 PM,male,tablet,0
7/28/14,4:03 PM,female,tablet,0
7/28/14,4:06 PM,female,tablet,0
7/28/14,4:10 PM,female,desktop,1
7/28/14,4:13 PM,male,mobile,0
7/28/14,4:15 PM,male,tablet,1
7/28/14,4:22 PM,male,desktop,1
7/28/14,4:23 PM,male,desktop,0
7/28/14,4:25 PM,male,mobile,1
7/28/14,4:28 PM,female,mobile,0
7/28/14,4:30 PM,female,desktop,0
7/28/14,4:35 PM,male,desktop,0
7/28/14,4:44 PM,male,tablet,1
7/28/14,4:45 PM,female,desktop,1
7/28/14,4:50 PM,female,desktop,0
7/28/14,4:50 PM,male,tablet,0
7/28/14,4:53 PM,female,tablet,0
7/28/14,5:02 PM,female,desktop,0
7/28/14,5:03 PM,male,tablet,1
7/28/14,5:06 PM,female,tablet,1
7/28/14,5:11 PM,male,tablet,0
7/28/14,5:16 PM,female,mobile,0
7/28/14,5:32 PM,male,desktop,1
7/28/14,5:36 PM,female,desktop,1
7/28/14,5:40 PM,female,mobile,1
7/28/14,5:41 PM,male,mobile,0
7/28/14,5:42 PM,female,tablet,0
7/28/14,5:48 PM,female,mobile,0
7/28/14,6:24 PM,male,desktop,1
7/28/14,6:27 PM,female,mobile,0
7/28/14,6:31 PM,female,tablet,1
7/28/14,6:35 PM,male,tablet,0
7/28/14,6:36 PM,female,mobile,1
7/28/14,6:50 PM,female,tablet,1
7/28/14,6:52 PM,male,desktop,1
7/28/14,6:53 PM,female,mobile,1
7/28/14,6:53 PM,female,desktop,0
7/28/14,6:56 PM,female,mobile,1
7/28/14,6:56 PM,male,mobile,0
7/28/14,6:58 PM,male,tablet,1
7/28/14,7:00 PM,male,tablet,1
7/28/14,7:23 PM,female,mobile,0
7/28/14,7:28 PM,female,desktop,0
7/28/14,7:38 PM,female,mobile,0
7/28/14,7:40 PM,female,desktop,1
7/28/14,7:41 PM,female,tablet,1
7/28/14,7:43 PM,female,tablet,1
7/28/14,7:49 PM,male,desktop,1
7/28/14,7:57 PM,female,tablet,1
7/28/14,8:04 PM,male,tablet,0
7/28/14,8:18 PM,male,mobile,1
7/28/14,8:26 PM,male,mobile,0
7/28/14,8:28 PM,male,mobile,0
7/28/14,8:37 PM,female,desktop,1
7/28/14,8:42 PM,male,mobile,1
7/28/14,8:48 PM,female,desktop,1
7/28/14,8:59 PM,female,tablet,0
7/28/14,9:07 PM,male,desktop,0
7/28/14,9:19 PM,male,desktop,1
7/28/14,9:22 PM,female,desktop,1
7/28/14,9:22 PM,female,desktop,1
7/28/14,9:23 PM,female,desktop,0
7/28/14,9:26 PM,female,tablet,1
7/28/14,9:32 PM,male,desktop,0
7/28/14,9:39 PM,female,mobile,1
7/28/14,9:40 PM,male,tablet,0
7/28/14,9:40 PM,male,mobile,1
7/28/14,10:01 PM,female,desktop,1
7/28/14,10:11 PM,female,tablet,1
7/28/14,10:12 PM,male,desktop,1
7/28/14,10:38 PM,female,mobile,0
7/28/14,10:47 PM,male,mobile,0
7/28/14,10:48 PM,female,desktop,1
7/28/14,11:00 PM,male,desktop,0
7/28/14,11:10 PM,female,tablet,0
7/28/14,11:10 PM,female,mobile,1
7/28/14,11:14 PM,female,desktop,0
7/28/14,11:24 PM,female,tablet,0
7/28/14,11:34 PM,female,desktop,0
7/28/14,11:36 PM,male,mobile,1
7/28/14,11:43 PM,male,mobile,1
7/28/14,11:46 PM,male,mobile,0
7/28/14,11:57 PM,female,tablet,1
7/29/14,12:02 AM,male,desktop,0
7/29/14,12:04 AM,female,tablet,0
7/29/14,12:05 AM,male,mobile,1
7/29/14,12:06 AM,male,desktop,0
7/29/14,12:10 AM,female,desktop,0
7/29/14,12:24 AM,male,tablet,1
7/29/14,12:24 AM,male,desktop,0
7/29/14,12:38 AM,male,mobile,0
7/29/14,12:38 AM,male,tablet,1
7/29/14,12:41 AM,male,mobile,1
7/29/14,12:44 AM,male,tablet,1
7/29/14,12:44 AM,female,tablet,1
7/29/14,12:51 AM,female,tablet,1
7/29/14,12:52 AM,female,tablet,1
7/29/14,12:57 AM,male,tablet,1
7/29/14,1:05 AM,male,desktop,1
7/29/14,1:05 AM,male,desktop,1
7/29/14,1:08 AM,female,tablet,0
7/29/14,1:21 AM,male,desktop,1
7/29/14,1:23 AM,female,tablet,1
7/29/14,1:25 AM,female,tablet,1
7/29/14,1:42 AM,male,mobile,0
7/29/14,1:54 AM,male,desktop,1
7/29/14,2:06 AM,female,desktop,1
7/29/14,2:21 AM,female,mobile,1
7/29/14,2:22 AM,male,tablet,0
7/29/14,2:25 AM,male,mobile,1
7/29/14,2:27 AM,male,tablet,1
7/29/14,2:43 AM,male,tablet,0
7/29/14,3:07 AM,male,desktop,1
7/29/14,3:15 AM,female,tablet,1
7/29/14,3:30 AM,male,tablet,0
7/29/14,3:31 AM,male,mobile,0
7/29/14,3:39 AM,male,mobile,0
7/29/14,3:47 AM,male,mobile,0
7/29/14,3:52 AM,female,mobile,1
7/29/14,4:10 AM,male,tablet,1
7/29/14,4:11 AM,male,desktop,1
7/29/14,4:11 AM,female,tablet,0
7/29/14,4:12 AM,male,desktop,0
7/29/14,4:21 AM,male,tablet,0
7/29/14,4:21 AM,male,mobile,0
7/29/14,4:24 AM,female,tablet,0
7/29/14,4:33 AM,male,tablet,1
7/29/14,4:34 AM,male,desktop,1
7/29/14,4:35 AM,female,desktop,0
7/29/14,4:36 AM,male,tablet,0
7/29/14,4:37 AM,male,tablet,0
7/29/14,4:42 AM,male,mobile,1
7/29/14,4:45 AM,male,mobile,1
7/29/14,4:45 AM,female,tablet,1
7/29/14,4:48 AM,female,desktop,0
7/29/14,4:55 AM,male,desktop,1
7/29/14,5:11 AM,female,tablet,0
7/29/14,5:13 AM,male,desktop,1
7/29/14,5:19 AM,female,tablet,0
7/29/14,5:29 AM,female,mobile,0
7/29/14,5:32 AM,female,desktop,1
7/29/14,5:33 AM,female,tablet,0
7/29/14,5:35 AM,male,desktop,1
7/29/14,5:41 AM,male,mobile,1
7/29/14,5:51 AM,female,desktop,0
7/29/14,5:54 AM,male,mobile,1
7/29/14,5:54 AM,male,mobile,0
7/29/14,5:55 AM,male,mobile,0
7/29/14,6:04 AM,female,desktop,1
7/29/14,6:06 AM,male,desktop,0
7/29/14,6:07 AM,female,desktop,0
7/29/14,6:12 AM,female,tablet,0
7/29/14,6:17 AM,male,desktop,1
7/29/14,6:22 AM,male,tablet,1
7/29/14,6:24 AM,male,desktop,1
7/29/14,6:28 AM,female,mobile,0
7/29/14,6:32 AM,female,desktop,0
7/29/14,6:43 AM,male,tablet,0
7/29/14,6:47 AM,female,desktop,1
7/29/14,6:48 AM,female,tablet,1
7/29/14,7:10 AM,male,mobile,0
7/29/14,7:19 AM,female,desktop,0
7/29/14,7:23 AM,male,desktop,0
7/29/14,7:24 AM,female,tablet,0
7/29/14,7:24 AM,female,desktop,0
7/29/14,7:39 AM,male,desktop,0
7/29/14,7:54 AM,female,mobile,1
7/29/14,7:56 AM,male,desktop,1
7/29/14,8:05 AM,male,desktop,1
7/29/14,8:06 AM,female,desktop,0
7/29/14,8:27 AM,male,desktop,0
7/29/14,8:30 AM,male,mobile,0
7/29/14,8:32 AM,female,tablet,0
7/29/14,8:45 AM,female,tablet,1
7/29/14,8:46 AM,male,tablet,1
7/29/14,8:51 AM,male,mobile,0
7/29/14,8:53 AM,male,mobile,1
7/29/14,9:03 AM,male,mobile,1
7/29/14,9:08 AM,female,mobile,0
7/29/14,9:15 AM,female,mobile,0
7/29/14,9:17 AM,female,mobile,1
7/29/14,9:28 AM,female,tablet,0
7/29/14,9:41 AM,female,desktop,1
7/29/14,9:48 AM,female,mobile,0
7/29/14,9:57 AM,female,tablet,0
7/29/14,10:00 AM,male,desktop,1
7/29/14,10:07 AM,female,mobile,0
7/29/14,10:13 AM,female,tablet,1
7/29/14,10:20 AM,male,tablet,0
7/29/14,10:35 AM,male,tablet,1
7/29/14,10:37 AM,female,mobile,1
7/29/14,10:39 AM,male,mobile,0
7/29/14,10:40 AM,female,desktop,0
7/29/14,10:48 AM,female,tablet,0
7/29/14,10:55 AM,male,tablet,0
7/29/14,11:03 AM,female,mobile,0
7/29/14,11:14 AM,female,tablet,1
7/29/14,11:18 AM,male,desktop,1
7/29/14,11:39 AM,male,tablet,0
7/29/14,11:55 AM,female,mobile,0
7/29/14,11:55 AM,female,tablet,1
7/29/14,12:06 PM,male,desktop,1
7/29/14,12:06 PM,female,desktop,0
7/29/14,12:15 PM,female,mobile,0
7/29/14,12:20 PM,female,desktop,1
7/29/14,12:24 PM,female,desktop,1
